thisN,thisTrialN,thisRepN,effect,order,distance,config,diag,h_1,w_1,h_2,w_2,h_3,w_3,rect_choice.keys,rect_choice.rt,rect_choice.duration,instructions_loop.thisRepN,instructions_loop.thisTrialN,instructions_loop.thisN,instructions_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,consent.started,agree_button.started,decline_button.started,consent_img.started,mouse.started,consent.stopped,agree_button.numClicks,agree_button.timesOn,agree_button.timesOff,decline_button.numClicks,decline_button.timesOn,decline_button.timesOff,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,exp_params.started,exp_params.stopped,welcome.started,welcome_text.started,welcome.stopped,instructions_1.started,instructions_1_text_1.started,instructions_1_text_2.started,key_resp.started,instructions_1.stopped,instructions_loop.key_resp.keys,instructions_loop.key_resp.rt,instructions_loop.key_resp.duration,instructions_2.started,instructions_2_text_1.started,instructions_2_text_2.started,key_resp_2.started,instructions_2.stopped,instructions_loop.key_resp_2.keys,instructions_loop.key_resp_2.rt,instructions_loop.key_resp_2.duration,instructions_3.started,instructions_3_text_1.started,r1_instr3.started,r2_instr3.started,r3_instr3.started,r1_instr3_label.started,r2_instr3_label.started,r3_instr3_label.started,instructions_3_text_3.started,instructions_3_text_4.started,key_resp_3.started,instructions_3.stopped,instructions_loop.key_resp_3.keys,instructions_loop.key_resp_3.rt,instructions_loop.key_resp_3.duration,instructions_4.started,instructions_4_text_1.started,instructions_4_text_3.started,instructions_4_text_2.started,key_resp_4.started,instructions_4.stopped,instructions_loop.key_resp_4.keys,instructions_loop.key_resp_4.rt,instructions_loop.key_resp_4.duration,instructions_5.started,instructions_5_text_1.started,instructions_5_text_2.started,key_resp_5.started,instructions_5.stopped,instructions_loop.key_resp_5.keys,instructions_loop.key_resp_5.rt,instructions_loop.key_resp_5.duration,start_exp.started,start_exp_text.started,key_resp_6.started,start_exp.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,h_1_tmp,w_1_tmp,h_2_tmp,w_2_tmp,h_3_tmp,w_3_tmp,config_tmp,config_tmp_1,r_1_x,r_1_y,r_2_x,r_2_y,r_3_x,r_3_y,pre_trial.started,pre_trial.stopped,choice_trial.started,rect_choice.started,r_1.started,r_2.started,r_3.started,r_1_label.started,r_2_label.started,r_3_label.started,prompt.started,print_config.started,print_effect.started,print_config_1.started,print_distance.started,choice_trial.stopped,trials.rect_choice.keys,trials.rect_choice.rt,trials.rect_choice.duration,end_block.started,end_block_text.started,end_block.stopped,end.started,end_text.started,key_resp_7.started,end.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.duration,debriefing.started,debrief_form.started,end_debrief.started,debriefing.stopped,end_debrief.keys,end_debrief.rt,end_debrief.duration,participant,computer,date,expName,psychopyVersion,frameRate,expStart,
116,116,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.23735713958740234,None,,,,,1,0,1,0,0,116,116,183,190.0975341796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.95722079498469,62.52978584220166,68.97790459278019,65.93435333840988,84.41662465981747,84.41662465981747,2.2,2.22,-160,283,0,-262,171,-260,190.0695185661316,190.06999707221985,190.08501935005188,190.0975341796875,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.23622846603394,190.35182929039001,2,0.23735713958740234,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
117,117,0,critical,whd,60.0,2.1,lower,57.0,133.0,133.0,57.0,55.0,55.0,3,0.2117011547088623,None,,,,,1,0,1,0,0,117,117,14,190.3802297115326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,55.0,55.0,2.1,2.12,-191,-280,0,-272,152,256,190.35258507728577,190.35306763648987,190.36857748031616,190.3802297115326,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.51995158195496,190.60175251960754,3,0.2117011547088623,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
118,118,0,catch,None,None,None,None,None,None,None,None,None,None,2,0.22559571266174316,None,,,,,1,0,1,0,0,118,118,123,190.62924075126648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,91,181,144,131,59,1.0,1.1,-694,253,-480,272,-282,267,190.60277342796326,190.60323333740234,190.61754155158997,190.62924075126648,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.76978516578674,190.86864924430847,2,0.22559571266174316,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
119,119,0,critical,dhw,60.0,3.0,lower,55.0,55.0,133.0,57.0,57.0,133.0,1,0.21804094314575195,None,,,,,1,0,1,0,0,119,119,56,190.89806962013245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,133.0,57.0,57.0,133.0,3.0,3.1,-152,278,0,2,191,-276,190.86943459510803,190.8699083328247,190.88609313964844,190.89806962013245,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.03675198554993,191.13553476333618,1,0.21804094314575195,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
120,120,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.18714094161987305,None,,,,,1,0,1,0,0,120,120,147,191.164048910141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.67960956111085,77.63305248246762,132.6234856718488,178.0857066249721,151.54556584771663,92.2257775159288,2.2,2.21,-224,-265,0,254,231,274,191.136412858963,191.13690972328186,191.15206694602966,191.164048910141,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.30329775810242,191.36884355545044,2,0.18714094161987305,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
121,121,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.22966527938842773,None,,,,,1,0,1,0,0,121,121,153,191.39436888694763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.8716974241685,147.84995524297915,97.35906430617295,156.074497684052,166.7975451930796,141.42312877280352,4.0,4.1,-248,-290,0,12,245,-270,191.36971020698547,191.37021255493164,191.3827667236328,191.39436888694763,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.53656435012817,191.63549947738647,3,0.22966527938842773,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
122,122,0,critical,hwd,60.0,1.0,lower,133.0,57.0,57.0,133.0,55.0,55.0,2,0.21959519386291504,None,,,,,1,0,1,0,0,122,122,102,191.66407799720764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,55.0,55.0,1.0,1.2,-191,9,0,13,190,-3,191.63625073432922,191.63672995567322,191.65191793441772,191.66407799720764,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.80320978164673,191.90158796310425,2,0.21959519386291504,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
123,123,0,critical,hwd,45.0,1.0,lower,133.0,57.0,57.0,133.0,65.0,65.0,1,0.21743178367614746,None,,,,,1,0,1,0,0,123,123,96,191.92665100097656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,57.0,133.0,65.0,65.0,1.0,1.2,-191,15,0,-15,195,1,191.90235710144043,191.9028205871582,191.9149191379547,191.92665100097656,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.0699303150177,192.15188670158386,1,0.21743178367614746,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
124,124,0,critical,whd,45.0,4.0,upper,125.0,200.0,200.0,125.0,117.0,117.0,2,0.24658799171447754,None,,,,,1,0,1,0,0,124,124,89,192.176766872406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,200.0,200.0,125.0,117.0,117.0,4.0,4.1,-258,-257,0,7,217,-268,192.15264105796814,192.15314316749573,192.16488814353943,192.176766872406,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.31980395317078,192.4355275630951,2,0.24658799171447754,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
125,125,0,filler_random,None,None,None,None,None,None,None,None,None,None,3,0.23759150505065918,None,,,,,1,0,1,0,0,125,125,134,192.46522569656372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.33202458659636,81.87197440044318,166.04528958763075,150.73841475969132,156.09282215564247,77.41999626005858,2.1,2.12,-212,-290,0,-272,210,269,192.43640422821045,192.43696546554565,192.45264887809753,192.46522569656372,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.60342288017273,192.7185389995575,3,0.23759150505065918,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
126,126,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.2569894790649414,None,,,,,1,0,1,0,0,126,126,159,192.7435429096222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.83336871503292,166.47984704299677,86.32263859600253,57.43586166660649,93.90764993632351,145.6349661477673,2.2,2.22,-208,260,0,-251,198,-277,192.7194311618805,192.71994733810425,192.73191905021667,192.7435429096222,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,192.88637685775757,193.01857161521912,2,0.2569894790649414,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
127,127,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.22684240341186523,None,,,,,1,0,1,0,0,127,127,133,193.04400753974915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.7079502593467,65.38939196873585,100.84030864058275,69.21740732029545,57.08128729453959,187.3145681921162,1.0,1.1,-643,265,-480,269,-256,251,193.01947402954102,193.0199806690216,193.03212022781372,193.04400753974915,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.18584442138672,193.28511214256287,1,0.22684240341186523,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
128,128,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.20647597312927246,None,,,,,1,0,1,0,0,128,128,185,193.3125021457672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.56198424914068,126.56198424914068,99.99532870752763,84.15613144688436,100.37823750136944,112.48882798816979,4.0,4.2,-201,8,0,-279,194,10,193.28599858283997,193.2865080833435,193.30080199241638,193.3125021457672,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.45317769050598,193.53481602668762,2,0.20647597312927246,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
129,129,0,catch,None,None,None,None,None,None,None,None,None,None,3,0.18754172325134277,None,,,,,1,0,1,0,0,129,129,121,193.56352496147156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191,134,129,61,129,61,1.0,1.1,-674,276,-480,264,-323,273,193.53583407402039,193.53630757331848,193.55147099494934,193.56352496147156,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.70267629623413,193.76851749420166,3,0.18754172325134277,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
130,130,0,critical,whd,60.0,1.0,lower,57.0,133.0,133.0,57.0,55.0,55.0,2,0.22809600830078125,None,,,,,1,0,1,0,0,130,130,90,193.79545187950134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,133.0,57.0,55.0,55.0,1.0,1.3,289,-286,480,-257,632,-279,193.76925897598267,193.7697455883026,193.7838327884674,193.79545187950134,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,193.93644046783447,194.03498363494873,2,0.22809600830078125,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
131,131,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.27994275093078613,None,,,,,1,0,1,0,0,131,131,206,194.06399035453796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.65564420430138,153.65564420430138,142.71647031766042,130.24387764575386,104.52459696480906,104.79896779883381,1.0,1.3,242,-275,480,-290,694,-290,194.03590750694275,194.0364260673523,194.0513458251953,194.06399035453796,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.20344853401184,194.3520529270172,1,0.27994275093078613,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
132,132,0,critical,wdh,60.0,3.0,lower,57.0,133.0,55.0,55.0,133.0,57.0,2,0.2289423942565918,None,,,,,1,0,1,0,0,132,132,80,194.3792085647583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,55.0,55.0,133.0,57.0,3.0,3.2,-190,-285,0,18,152,260,194.35279417037964,194.35328364372253,194.36742663383484,194.3792085647583,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.51955318450928,194.61842012405396,2,0.2289423942565918,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
133,133,0,critical,dhw,60.0,2.1,lower,55.0,55.0,133.0,57.0,57.0,133.0,3,0.18991684913635254,None,,,,,1,0,1,0,0,133,133,26,194.64343667030334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,55.0,133.0,57.0,57.0,133.0,2.1,2.12,-152,-273,0,-257,191,264,194.61916303634644,194.61965465545654,194.63155436515808,194.64343667030334,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.78746461868286,194.83630061149597,3,0.18991684913635254,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
134,134,0,filler_square,None,None,None,None,None,None,None,None,None,None,2,0.2505924701690674,None,,,,,1,0,1,0,0,134,134,191,194.86341953277588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.20057030884102,111.62713911069298,153.25529568692974,99.4429632082751,175.04186917763843,175.04186917763843,2.1,2.11,-202,252,0,278,233,-284,194.83713912963867,194.83762884140015,194.85119223594666,194.86341953277588,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.00307750701904,195.11879181861877,2,0.2505924701690674,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
135,135,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.19029450416564941,None,,,,,1,0,1,0,0,135,135,192,195.1445770263672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47862631943386,67.4011622588697,76.72757210522118,76.72757210522118,76.49212443540142,76.10945239982885,4.0,4.1,-168,-281,0,-18,172,-273,195.11975169181824,195.1204206943512,195.13261342048645,195.1445770263672,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.28595542907715,195.3517940044403,1,0.19029450416564941,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
136,136,0,critical,hdw,45.0,4.0,lower,133.0,57.0,65.0,65.0,57.0,133.0,2,0.2207787036895752,None,,,,,1,0,1,0,0,136,136,112,195.37950778007507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,57.0,65.0,65.0,57.0,133.0,4.0,4.1,-157,-256,0,-1,195,-267,195.35253024101257,195.3530478477478,195.36778736114502,195.37950778007507,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.5198438167572,195.6181240081787,2,0.2207787036895752,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
137,137,0,critical,dwh,60.0,3.0,upper,100.0,100.0,125.0,200.0,200.0,125.0,3,0.16299676895141602,None,,,,,1,0,1,0,0,137,137,69,195.64378833770752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0,100.0,125.0,200.0,200.0,125.0,3.0,3.1,-246,252,0,0,258,-277,195.61889219284058,195.61938166618347,195.63190388679504,195.64378833770752,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.7865538597107,195.81988883018494,3,0.16299676895141602,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
138,138,0,filler_random,None,None,None,None,None,None,None,None,None,None,2,0.22321248054504395,None,,,,,1,0,1,0,0,138,138,154,195.84760880470276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.34676050476423,92.41561399635773,196.22590837718207,141.5249071112056,180.8786740597861,97.42961256163485,4.0,4.2,-213,14,0,-257,215,5,195.82071232795715,195.82121562957764,195.83572363853455,195.84760880470276,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,195.98648166656494,196.0852026939392,2,0.22321248054504395,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
139,139,0,filler_square,None,None,None,None,None,None,None,None,None,None,1,0.1487746238708496,None,,,,,1,0,1,0,0,139,139,178,196.11478066444397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.2947341265579,149.68141700476258,188.53378362629172,188.53378362629172,81.05848841084618,161.75905342594018,4.0,4.1,-265,-267,0,18,271,-283,196.08613801002502,196.0866231918335,196.10267519950867,196.11478066444397,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.25346040725708,196.27087211608887,1,0.1487746238708496,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
140,140,0,catch,None,None,None,None,None,None,None,None,None,None,3,0.2193145751953125,None,,,,,1,0,1,0,0,140,140,129,196.29954528808594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,127,126,199,110,80,2.1,2.11,-259,257,0,285,236,-268,196.27191543579102,196.27256202697754,196.2871470451355,196.29954528808594,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.43636322021484,196.5356056690216,3,0.2193145751953125,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
141,141,0,catch,None,None,None,None,None,None,None,None,None,None,2,0.17385220527648926,None,,,,,1,0,1,0,0,141,141,128,196.561505317688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,100,140,185,62,128,2.2,2.22,-238,272,0,-272,252,-270,196.53663682937622,196.5373067855835,196.5494339466095,196.561505317688,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.7029242515564,196.75330138206482,2,0.17385220527648926,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
142,142,0,filler_random,None,None,None,None,None,None,None,None,None,None,1,0.19486546516418457,None,,,,,1,0,1,0,0,142,142,158,196.78097891807556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.98451524233806,141.86206473185126,120.65188685593941,191.11888065468293,106.58970732107292,188.47330469757486,4.0,4.2,-262,5,0,-265,286,0,196.75415086746216,196.75468468666077,196.76894116401672,196.78097891807556,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.9196321964264,196.98521184921265,1,0.19486546516418457,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
143,143,0,critical,wdh,60.0,4.0,lower,57.0,133.0,55.0,55.0,133.0,57.0,2,0.21875405311584473,None,,,,,1,0,1,0,0,143,143,82,197.01446437835693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.0,133.0,55.0,55.0,133.0,57.0,4.0,4.2,-190,-2,0,-285,152,9,196.98596096038818,196.9864284992218,197.002268075943,197.01446437835693,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.1530363559723,197.2351987361908,2,0.21875405311584473,None,,,,,,,,,,,,,,,,,,99999,99999,2025-02-07_13h43.02.637,comp,2024.2.4,60.071553583551264,2025-02-07 13h43.12.426993 -0500,
